ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2021-10-24|265779.7016761519|264689.4009139029|266788.785043622|264743.89761253656|266647.12912835175|5.142173594954694|5.142173594954694|5.142173594954694|5.142173594954694|5.142173594954694|5.142173594954694|0.0|0.0|0.0|265784.84384974686
2021-10-25|265826.2319017806|264576.2770751629|266922.91903346794|264692.24468065915|266782.007896044|-4.3293306358315435|-4.3293306358315435|-4.3293306358315435|-4.3293306358315435|-4.3293306358315435|-4.3293306358315435|0.0|0.0|0.0|265821.90257114475
2021-10-26|265872.7621274093|264534.78247866576|267119.8550806582|264624.0576146019|266928.9235379348|-10.912988831783343|-10.912988831783343|-10.912988831783343|-10.912988831783343|-10.912988831783343|-10.912988831783343|0.0|0.0|0.0|265861.8491385775
2021-10-27|265919.292353038|264453.72420776216|267125.24460452|264551.3597867711|267084.62909339496|3.964357965932309|3.964357965932309|3.964357965932309|3.964357965932309|3.964357965932309|3.964357965932309|0.0|0.0|0.0|265923.2567110039
2021-10-28|265965.8225786667|264501.55338724685|267304.83360637864|264498.3126245961|267256.44979604206|-4.173298033473353|-4.173298033473353|-4.173298033473353|-4.173298033473353|-4.173298033473353|-4.173298033473353|0.0|0.0|0.0|265961.6492806332
2021-10-29|266012.3528042954|264407.77227053203|267406.6047016079|264441.1354972462|267416.62697295164|3.6194392809202816|3.6194392809202816|3.6194392809202816|3.6194392809202816|3.6194392809202816|3.6194392809202816|0.0|0.0|0.0|266015.97224357637
2021-10-30|266058.88302992407|264295.59780792234|267654.2576026801|264380.6242148403|267567.66365081066|6.689646659220757|6.689646659220757|6.689646659220757|6.689646659220757|6.689646659220757|6.689646659220757|0.0|0.0|0.0|266065.5726765833
2021-10-31|266105.41325555276|264320.3439847762|267793.63095553225|264352.5019313011|267680.0148188274|5.142173594970287|5.142173594970287|5.142173594970287|5.142173594970287|5.142173594970287|5.142173594970287|0.0|0.0|0.0|266110.55542914773
2021-11-01|266151.94348118146|264343.5040352876|267943.196640323|264257.95072342094|267824.1867914306|-4.329330635806485|-4.329330635806485|-4.329330635806485|-4.329330635806485|-4.329330635806485|-4.329330635806485|0.0|0.0|0.0|266147.6141505457
2021-11-02|266198.47370681015|264029.78744040895|268106.85145691776|264165.98427771573|267967.81210844195|-10.912988831765935|-10.912988831765935|-10.912988831765935|-10.912988831765935|-10.912988831765935|-10.912988831765935|0.0|0.0|0.0|266187.5607179784
2021-11-03|266245.00393243885|264005.75491395005|268300.41066711396|264079.27466421097|268181.23722187255|3.9643579659364585|3.9643579659364585|3.9643579659364585|3.9643579659364585|3.9643579659364585|3.9643579659364585|0.0|0.0|0.0|266248.96829040477
2021-11-04|266291.5341580676|263977.3699447127|268355.6486413278|264002.4081767838|268328.9009748454|-4.17329803346284|-4.17329803346284|-4.17329803346284|-4.17329803346284|-4.17329803346284|-4.17329803346284|0.0|0.0|0.0|266287.3608600341
2021-11-05|266338.0643836963|263884.79559598345|268637.0083015833|263913.1303514105|268484.26061982854|3.619439280940896|3.619439280940896|3.619439280940896|3.619439280940896|3.619439280940896|3.619439280940896|0.0|0.0|0.0|266341.68382297724
2021-11-06|266384.594609325|263818.7027650364|268819.0789118559|263881.15710473154|268626.71683970984|6.6896466592312045|6.6896466592312045|6.6896466592312045|6.6896466592312045|6.6896466592312045|6.6896466592312045|0.0|0.0|0.0|266391.28425598424
2021-11-07|266431.1248349537|263692.7932501078|269007.7854885282|263789.28248170373|268833.06074420054|5.142173594985883|5.142173594985883|5.142173594985883|5.142173594985883|5.142173594985883|5.142173594985883|0.0|0.0|0.0|266436.26700854866
2021-11-08|266477.6550605824|263823.9628186209|269069.1018299936|263721.8520632661|269082.87581362145|-4.329330635833118|-4.329330635833118|-4.329330635833118|-4.329330635833118|-4.329330635833118|-4.329330635833118|0.0|0.0|0.0|266473.32572994655
