ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|dollarindex|dollarindex_lower|dollarindex_upper|extra_regressors_additive|extra_regressors_additive_lower|extra_regressors_additive_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-11-04|46.67776774159162|43.1571098185185|54.18561991337975|46.67776774159162|46.67776774159162|2.001879105508434|2.001879105508434|2.001879105508434|1.8907861586418342|1.8907861586418342|1.8907861586418342|1.8907861586418342|1.8907861586418342|1.8907861586418342|0.11109294686659987|0.11109294686659987|0.11109294686659987|0.0|0.0|0.0|48.67964684710006
2020-11-05|46.80178688506322|43.18653907677661|53.87532344464244|46.80178688506322|46.80178688506322|1.782660211193164|1.782660211193164|1.782660211193164|1.8552103412403498|1.8552103412403498|1.8552103412403498|1.8552103412403498|1.8552103412403498|1.8552103412403498|-0.07255013004718584|-0.07255013004718584|-0.07255013004718584|0.0|0.0|0.0|48.58444709625638
2020-11-06|46.823095477902235|42.69778251236579|53.55525475138729|46.82309547790223|46.82309547790223|1.367966854701375|1.367966854701375|1.367966854701375|1.7659453900351065|1.7659453900351065|1.7659453900351065|1.7659453900351065|1.7659453900351065|1.7659453900351065|-0.39797853533373134|-0.39797853533373134|-0.39797853533373134|0.0|0.0|0.0|48.19106233260361
2020-11-07|46.84440407074124|42.36267238967835|53.94142026614185|46.84440407074124|46.84440407074124|1.3905540370397629|1.3905540370397629|1.3905540370397629|1.5485262770855384|1.5485262770855384|1.5485262770855384|1.5485262770855384|1.5485262770855384|1.5485262770855384|-0.15797224004577556|-0.15797224004577556|-0.15797224004577556|0.0|0.0|0.0|48.234958107781004
2020-11-08|46.865712663580254|42.99717104697255|54.1452740433439|46.865712663580254|46.865712663580254|1.4125078059837521|1.4125078059837521|1.4125078059837521|1.3313844063109446|1.3313844063109446|1.3313844063109446|1.3313844063109446|1.3313844063109446|1.3313844063109446|0.08112339967280748|0.08112339967280748|0.08112339967280748|0.0|0.0|0.0|48.278220469564005
2020-11-09|46.88702125641926|42.479532663696446|53.95574548615812|46.88702125641926|46.88702125641926|1.4578957708497875|1.4578957708497875|1.4578957708497875|1.158028778606262|1.158028778606262|1.158028778606262|1.158028778606262|1.158028778606262|1.158028778606262|0.2998669922435256|0.2998669922435256|0.2998669922435256|0.0|0.0|0.0|48.34491702726905
2020-11-10|46.90832984925827|42.50175758332289|53.292571016946965|46.90832984925827|46.90832984925827|1.0131855826528848|1.0131855826528848|1.0131855826528848|0.8767680160101833|0.8767680160101833|0.8767680160101833|0.8767680160101833|0.8767680160101833|0.8767680160101833|0.13641756664270158|0.13641756664270158|0.13641756664270158|0.0|0.0|0.0|47.92151543191116
2020-11-11|46.92963844209728|42.48658446547721|53.13135823463778|46.92963844209728|46.92963844209728|0.8342973358533137|0.8342973358533137|0.8342973358533137|0.7232043889868897|0.7232043889868897|0.7232043889868897|0.7232043889868897|0.7232043889868897|0.7232043889868897|0.11109294686642401|0.11109294686642401|0.11109294686642401|0.0|0.0|0.0|47.76393577795059
2020-11-12|46.950947034936284|42.18876701445396|52.670958933617776|46.950947034936284|46.950947034936284|0.49768181538974376|0.49768181538974376|0.49768181538974376|0.5702319454366307|0.5702319454366307|0.5702319454366307|0.5702319454366307|0.5702319454366307|0.5702319454366307|-0.07255013004688701|-0.07255013004688701|-0.07255013004688701|0.0|0.0|0.0|47.44862885032603
2020-11-13|46.9722556277753|41.88545681693129|52.28881125899947|46.9722556277753|46.9722556277753|0.08298845889820287|0.08298845889820287|0.08298845889820287|0.4809669942313419|0.4809669942313419|0.4809669942313419|0.4809669942313419|0.4809669942313419|0.4809669942313419|-0.3979785353331391|-0.3979785353331391|-0.3979785353331391|0.0|0.0|0.0|47.0552440866735
2020-11-14|46.9935642206143|41.854157447862185|52.577044120295554|46.9935642206143|46.9935642206143|0.1055756412364881|0.1055756412364881|0.1055756412364881|0.26354788128186496|0.26354788128186496|0.26354788128186496|0.26354788128186496|0.26354788128186496|0.26354788128186496|-0.15797224004537683|-0.15797224004537683|-0.15797224004537683|0.0|0.0|0.0|47.099139861850794
2020-11-15|47.014872813453316|42.123446635542486|52.869065897705305|47.014872813453316|47.014872813453316|0.12752941018008496|0.12752941018008496|0.12752941018008496|0.04640601050713423|0.04640601050713423|0.04640601050713423|0.04640601050713423|0.04640601050713423|0.04640601050713423|0.08112339967295074|0.08112339967295074|0.08112339967295074|0.0|0.0|0.0|47.142402223633404
2020-11-16|47.03618140629232|41.56205210855711|52.89796979541864|47.03618140629232|47.03618140629232|0.1729173750459688|0.1729173750459688|0.1729173750459688|-0.12694961719773154|-0.12694961719773154|-0.12694961719773154|-0.12694961719773154|-0.12694961719773154|-0.12694961719773154|0.29986699224370034|0.29986699224370034|0.29986699224370034|0.0|0.0|0.0|47.20909878133829
2020-11-17|47.057489999131334|41.367743299101626|52.22024058358788|47.057489999131334|47.057489999131334|-0.27179281315097364|-0.27179281315097364|-0.27179281315097364|-0.40821037979371855|-0.40821037979371855|-0.40821037979371855|-0.40821037979371855|-0.40821037979371855|-0.40821037979371855|0.13641756664274493|0.13641756664274493|0.13641756664274493|0.0|0.0|0.0|46.78569718598036
2020-11-18|47.07879859197034|41.43652127998263|51.99566103955068|47.07879859197034|47.07879859197034|-0.4506810599500041|-0.4506810599500041|-0.4506810599500041|-0.5617740068171038|-0.5617740068171038|-0.5617740068171038|-0.5617740068171038|-0.5617740068171038|-0.5617740068171038|0.11109294686709963|0.11109294686709963|0.11109294686709963|0.0|0.0|0.0|46.62811753202033
2020-11-19|47.10010718480935|40.65531894685592|52.161326685219265|47.10010718480935|47.10010718480935|-0.7872965804146617|-0.7872965804146617|-0.7872965804146617|-0.7147464503672254|-0.7147464503672254|-0.7147464503672254|-0.7147464503672254|-0.7147464503672254|-0.7147464503672254|-0.07255013004743631|-0.07255013004743631|-0.07255013004743631|0.0|0.0|0.0|46.31281060439469
2020-11-20|47.12141577764836|40.21753839435559|51.3184301907594|47.12141577764836|47.12141577764836|-1.201989936905939|-1.201989936905939|-1.201989936905939|-0.8040114015726515|-0.8040114015726515|-0.8040114015726515|-0.8040114015726515|-0.8040114015726515|-0.8040114015726515|-0.3979785353332876|-0.3979785353332876|-0.3979785353332876|0.0|0.0|0.0|45.91942584074242
2020-11-21|47.08933933934152|40.26876197781676|51.284352203126154|47.08933933934152|47.08933933934152|-1.2215684001933764|-1.2215684001933764|-1.2215684001933764|-1.0635961601481547|-1.0635961601481547|-1.0635961601481547|-1.0635961601481547|-1.0635961601481547|-1.0635961601481547|-0.15797224004522184|-0.15797224004522184|-0.15797224004522184|0.0|0.0|0.0|45.867770939148144
2020-11-22|47.05726290103468|40.54828415604399|51.15295031476401|47.05726290103468|47.05726290103468|-1.241780276875551|-1.241780276875551|-1.241780276875551|-1.3229036765487285|-1.3229036765487285|-1.3229036765487285|-1.3229036765487285|-1.3229036765487285|-1.3229036765487285|0.08112339967317742|0.08112339967317742|0.08112339967317742|0.0|0.0|0.0|45.81548262415913
2020-11-23|47.025186462727845|40.61427406156227|50.89061992889425|47.025186462727845|47.025186462727845|-1.2385579576361525|-1.2385579576361525|-1.2385579576361525|-1.538424949879483|-1.538424949879483|-1.538424949879483|-1.538424949879483|-1.538424949879483|-1.538424949879483|0.2998669922433308|0.2998669922433308|0.2998669922433308|0.0|0.0|0.0|45.78662850509169
2020-11-24|46.993110024421014|39.83073448096662|50.701091293420845|46.993110024421014|46.993110024421014|-1.7254337914591609|-1.7254337914591609|-1.7254337914591609|-1.8618513581015423|-1.8618513581015423|-1.8618513581015423|-1.8618513581015423|-1.8618513581015423|-1.8618513581015423|0.1364175666423814|0.1364175666423814|0.1364175666423814|0.0|0.0|0.0|45.267676232961854
2020-11-25|46.96103358611417|39.71091251375206|50.49138055275064|46.96103358611417|46.96103358611417|-1.9464876838843996|-1.9464876838843996|-1.9464876838843996|-2.057580630750862|-2.057580630750862|-2.057580630750862|-2.057580630750862|-2.057580630750862|-2.057580630750862|0.11109294686646261|0.11109294686646261|0.11109294686646261|0.0|0.0|0.0|45.01454590222977
2020-11-26|46.92895714780733|39.13345472904063|49.71044521913885|46.92895714780733|46.92895714780733|-2.3252688499750414|-2.3252688499750414|-2.3252688499750414|-2.2527187199270555|-2.2527187199270555|-2.2527187199270555|-2.2527187199270555|-2.2527187199270555|-2.2527187199270555|-0.07255013004798556|-0.07255013004798556|-0.07255013004798556|0.0|0.0|0.0|44.60368829783229
2020-11-27|46.89688070950049|38.776901977448134|49.51485884502151|46.89688070950049|46.89688070950049|-2.782127852091807|-2.782127852091807|-2.782127852091807|-2.384149316758371|-2.384149316758371|-2.384149316758371|-2.384149316758371|-2.384149316758371|-2.384149316758371|-0.397978535333436|-0.397978535333436|-0.397978535333436|0.0|0.0|0.0|44.11475285740869
2020-11-28|46.864804271193655|38.9522251574813|49.574979450813785|46.864804271193655|46.864804271193655|-2.8017063153788184|-2.8017063153788184|-2.8017063153788184|-2.6437340753338736|-2.6437340753338736|-2.6437340753338736|-2.6437340753338736|-2.6437340753338736|-2.6437340753338736|-0.15797224004494495|-0.15797224004494495|-0.15797224004494495|0.0|0.0|0.0|44.06309795581484
2020-11-29|46.83272783288682|38.53873315210226|49.19729262333575|46.83272783288682|46.83272783288682|-2.8219181920622334|-2.8219181920622334|-2.8219181920622334|-2.9030415917344934|-2.9030415917344934|-2.9030415917344934|-2.9030415917344934|-2.9030415917344934|-2.9030415917344934|0.08112339967226023|0.08112339967226023|0.08112339967226023|0.0|0.0|0.0|44.01080964082458
2020-11-30|46.80065139457999|38.502191669552886|49.64408402580183|46.80065139457999|46.80065139457999|-2.818695872821834|-2.818695872821834|-2.818695872821834|-3.1185628650653396|-3.1185628650653396|-3.1185628650653396|-3.1185628650653396|-3.1185628650653396|-3.1185628650653396|0.29986699224350555|0.29986699224350555|0.29986699224350555|0.0|0.0|0.0|43.98195552175815
2020-12-01|46.76857495627315|38.11598551741765|48.977297451368734|46.76857495627315|46.76857495627315|-3.3055717066445673|-3.3055717066445673|-3.3055717066445673|-3.441989273287399|-3.441989273287399|-3.441989273287399|-3.441989273287399|-3.441989273287399|-3.441989273287399|0.13641756664283172|0.13641756664283172|0.13641756664283172|0.0|0.0|0.0|43.463003249628585
2020-12-02|46.73649851796631|37.72485071991939|48.315456620069675|46.73649851796631|46.73649851796631|-3.526625599069834|-3.526625599069834|-3.526625599069834|-3.6377185459365813|-3.6377185459365813|-3.6377185459365813|-3.6377185459365813|-3.6377185459365813|-3.6377185459365813|0.11109294686674791|0.11109294686674791|0.11109294686674791|0.0|0.0|0.0|43.20987291889648
2020-12-03|46.70442207965947|37.492897352489486|48.009215565257435|46.70442207965947|46.70442207965947|-3.9054067651602784|-3.9054067651602784|-3.9054067651602784|-3.8328566351125914|-3.8328566351125914|-3.8328566351125914|-3.8328566351125914|-3.8328566351125914|-3.8328566351125914|-0.07255013004768676|-0.07255013004768676|-0.07255013004768676|0.0|0.0|0.0|42.799015314499194
2020-12-04|46.672345641352635|36.94600998265861|47.47686181154395|46.672345641352635|46.672345641352635|-4.362265767277329|-4.362265767277329|-4.362265767277329|-3.9642872319441813|-3.9642872319441813|-3.9642872319441813|-3.9642872319441813|-3.9642872319441813|-3.9642872319441813|-0.39797853533314664|-0.39797853533314664|-0.39797853533314664|0.0|0.0|0.0|42.310079874075306
2020-12-05|46.640269203045804|36.328317541183964|47.60678520959254|46.640269203045804|46.640269203045804|-4.381844230564612|-4.381844230564612|-4.381844230564612|-4.223871990519822|-4.223871990519822|-4.223871990519822|-4.223871990519822|-4.223871990519822|-4.223871990519822|-0.15797224004478988|-0.15797224004478988|-0.15797224004478988|0.0|0.0|0.0|42.258424972481194
2020-12-06|46.608192764738966|36.68018845491278|47.70295455432923|46.60819276473897|46.60819276473897|-4.4020561072477715|-4.4020561072477715|-4.4020561072477715|-4.4831795069202585|-4.4831795069202585|-4.4831795069202585|-4.4831795069202585|-4.4831795069202585|-4.4831795069202585|0.08112339967248693|0.08112339967248693|0.08112339967248693|0.0|0.0|0.0|42.20613665749119
2020-12-07|46.57609119770679|36.639200570420044|48.107337823685306|46.57609119770679|46.57609119770679|-4.375523161398293|-4.375523161398293|-4.375523161398293|-4.6753901536421685|-4.6753901536421685|-4.6753901536421685|-4.6753901536421685|-4.6753901536421685|-4.6753901536421685|0.2998669922438754|0.2998669922438754|0.2998669922438754|0.0|0.0|0.0|42.200568036308496
2020-12-08|46.543989630674616|36.60807967849248|47.27379629276582|46.543989630674616|46.543989630674616|-4.839088368612868|-4.839088368612868|-4.839088368612868|-4.975505935255336|-4.975505935255336|-4.975505935255336|-4.975505935255336|-4.975505935255336|-4.975505935255336|0.13641756664246815|0.13641756664246815|0.13641756664246815|0.0|0.0|0.0|41.704901262061746
2020-12-09|46.511888063642445|36.19697940307413|47.03581753844328|46.511888063642445|46.511888063642445|-5.036831634429055|-5.036831634429055|-5.036831634429055|-5.147924581295627|-5.147924581295627|-5.147924581295627|-5.147924581295627|-5.147924581295627|-5.147924581295627|0.11109294686657212|0.11109294686657212|0.11109294686657212|0.0|0.0|0.0|41.47505642921339
2020-12-10|46.479786496610274|35.98329060063801|46.628887541050524|46.479786496610274|46.479786496610274|-5.392302173910173|-5.392302173910173|-5.392302173910173|-5.319752043863159|-5.319752043863159|-5.319752043863159|-5.319752043863159|-5.319752043863159|-5.319752043863159|-0.07255013004701467|-0.07255013004701467|-0.07255013004701467|0.0|0.0|0.0|41.0874843227001
2020-12-11|46.447684929578095|35.07023410551623|46.07586818997538|46.447684929578095|46.447684929578095|-5.825850549418301|-5.825850549418301|-5.825850549418301|-5.427872014085309|-5.427872014085309|-5.427872014085309|-5.427872014085309|-5.427872014085309|-5.427872014085309|-0.3979785353329921|-0.3979785353329921|-0.3979785353329921|0.0|0.0|0.0|40.6218343801598
2020-12-12|46.415583362545924|34.71802199790138|46.047892760118415|46.415583362545924|46.415583362545924|-5.822118386096358|-5.822118386096358|-5.822118386096358|-5.664146146051967|-5.664146146051967|-5.664146146051967|-5.664146146051967|-5.664146146051967|-5.664146146051967|-0.15797224004439123|-0.15797224004439123|-0.15797224004439123|0.0|0.0|0.0|40.59346497644957
2020-12-13|46.38348179551375|35.23875208235294|45.789700277580636|46.38348179551375|46.38348179551375|-5.819019636170928|-5.819019636170928|-5.819019636170928|-5.900143035843558|-5.900143035843558|-5.900143035843558|-5.900143035843558|-5.900143035843558|-5.900143035843558|0.08112339967263019|0.08112339967263019|0.08112339967263019|0.0|0.0|0.0|40.564462159342824
2020-12-14|46.35138022848158|34.5581282131422|46.15847113507581|46.35138022848158|46.35138022848158|-5.792486690321962|-5.792486690321962|-5.792486690321962|-6.092353682565467|-6.092353682565467|-6.092353682565467|-6.092353682565467|-6.092353682565467|-6.092353682565467|0.2998669922435059|0.2998669922435059|0.2998669922435059|0.0|0.0|0.0|40.55889353815962
2020-12-15|46.3192786614494|34.65018509592557|45.46482211970281|46.3192786614494|46.3192786614494|-6.256051897535807|-6.256051897535807|-6.256051897535807|-6.39246946417859|-6.39246946417859|-6.39246946417859|-6.39246946417859|-6.39246946417859|-6.39246946417859|0.13641756664278282|0.13641756664278282|0.13641756664278282|0.0|0.0|0.0|40.0632267639136
2020-12-16|46.28717709441723|34.62669016598665|45.25244019589822|46.28717709441723|46.28717709441723|-6.453795163352622|-6.453795163352622|-6.453795163352622|-6.564888110219019|-6.564888110219019|-6.564888110219019|-6.564888110219019|-6.564888110219019|-6.564888110219019|0.11109294686639623|0.11109294686639623|0.11109294686639623|0.0|0.0|0.0|39.83338193106461
2020-12-17|46.25507552738506|33.85004122965314|44.679454970151774|46.25507552738506|46.25507552738506|-6.8092657028336445|-6.8092657028336445|-6.8092657028336445|-6.736715572786505|-6.736715572786505|-6.736715572786505|-6.736715572786505|-6.736715572786505|-6.736715572786505|-0.07255013004713995|-0.07255013004713995|-0.07255013004713995|0.0|0.0|0.0|39.44580982455142
2020-12-18|46.22297396035289|33.05846028015315|44.31157275794194|46.22297396035289|46.22297396035289|-7.242814078342373|-7.242814078342373|-7.242814078342373|-6.844835543008929|-6.844835543008929|-6.844835543008929|-6.844835543008929|-6.844835543008929|-6.844835543008929|-0.3979785353334435|-0.3979785353334435|-0.3979785353334435|0.0|0.0|0.0|38.98015988201052
2020-12-19|46.19087239332071|33.24799341084958|44.2590569128922|46.19087239332071|46.19087239332071|-7.239081915019778|-7.239081915019778|-7.239081915019778|-7.081109674975541|-7.081109674975541|-7.081109674975541|-7.081109674975541|-7.081109674975541|-7.081109674975541|-0.15797224004423613|-0.15797224004423613|-0.15797224004423613|0.0|0.0|0.0|38.951790478300936
2020-12-20|46.158770826288546|33.37066202022143|44.53600171371042|46.158770826288546|46.158770826288546|-7.235983165094329|-7.235983165094329|-7.235983165094329|-7.317106564767269|-7.317106564767269|-7.317106564767269|-7.317106564767269|-7.317106564767269|-7.317106564767269|0.08112339967294029|0.08112339967294029|0.08112339967294029|0.0|0.0|0.0|38.922787661194214
2020-12-21|46.12666925925637|34.087196142357556|44.48707080244393|46.12666925925636|46.12666925925636|-7.209450219245362|-7.209450219245362|-7.209450219245362|-7.5093172114890425|-7.5093172114890425|-7.5093172114890425|-7.5093172114890425|-7.5093172114890425|-7.5093172114890425|0.29986699224368063|0.29986699224368063|0.29986699224368063|0.0|0.0|0.0|38.917219040011005
2020-12-22|46.094567692224196|33.28244656912248|44.207292491058865|46.094567692224196|46.094567692224196|-7.673015426459654|-7.673015426459654|-7.673015426459654|-7.809432993102073|-7.809432993102073|-7.809432993102073|-7.809432993102073|-7.809432993102073|-7.809432993102073|0.13641756664241927|0.13641756664241927|0.13641756664241927|0.0|0.0|0.0|38.42155226576454
2020-12-23|46.06246612079732|32.535441220597576|44.14909179094496|46.06246612079732|46.06246612079732|-7.657656489295157|-7.657656489295157|-7.657656489295157|-7.768749436161376|-7.768749436161376|-7.768749436161376|-7.768749436161376|-7.768749436161376|-7.768749436161376|0.11109294686622039|0.11109294686622039|0.11109294686622039|0.0|0.0|0.0|38.40480963150216
2020-12-24|46.03036454937045|33.46312590190666|43.69159942993839|46.03036454937045|46.03036454937045|-7.800024825795334|-7.800024825795334|-7.800024825795334|-7.727474695747644|-7.727474695747644|-7.727474695747644|-7.727474695747644|-7.727474695747644|-7.727474695747644|-0.07255013004768918|-0.07255013004768918|-0.07255013004768918|0.0|0.0|0.0|38.23033972357511
2020-12-25|45.99826297794357|32.40886170189068|43.18246510784509|45.99826297794357|45.99826297794357|-8.020470998322097|-8.020470998322097|-8.020470998322097|-7.622492462988807|-7.622492462988807|-7.622492462988807|-7.622492462988807|-7.622492462988807|-7.622492462988807|-0.3979785353332891|-0.3979785353332891|-0.3979785353332891|0.0|0.0|0.0|37.97779197962147
2020-12-26|45.966161406516704|32.87855241573364|43.52264782170185|45.966161406516704|45.966161406516704|-7.803636632019624|-7.803636632019624|-7.803636632019624|-7.645664391974293|-7.645664391974293|-7.645664391974293|-7.645664391974293|-7.645664391974293|-7.645664391974293|-0.15797224004533136|-0.15797224004533136|-0.15797224004533136|0.0|0.0|0.0|38.16252477449708
2020-12-27|45.934059835089826|32.69351249913694|43.7753121051804|45.934059835089826|45.934059835089826|-7.587435679111767|-7.587435679111767|-7.587435679111767|-7.668559078784851|-7.668559078784851|-7.668559078784851|-7.668559078784851|-7.668559078784851|-7.668559078784851|0.08112339967308357|0.08112339967308357|0.08112339967308357|0.0|0.0|0.0|38.34662415597806
2020-12-28|45.90195826366295|33.59635552230911|43.920079128074214|45.90195826366295|45.90195826366295|-7.347800530282006|-7.347800530282006|-7.347800530282006|-7.64766752252559|-7.64766752252559|-7.64766752252559|-7.64766752252559|-7.64766752252559|-7.64766752252559|0.29986699224358326|0.29986699224358326|0.29986699224358326|0.0|0.0|0.0|38.55415773338094
2020-12-29|45.86985669223608|32.83783546719885|43.69440325522061|45.86985669223608|45.86985669223608|-7.598263534514717|-7.598263534514717|-7.598263534514717|-7.7346811011575864|-7.7346811011575864|-7.7346811011575864|-7.7346811011575864|-7.7346811011575864|-7.7346811011575864|0.13641756664286955|0.13641756664286955|0.13641756664286955|0.0|0.0|0.0|38.27159315772136
2020-12-30|45.837755120809206|32.8735432360119|43.51034157413254|45.837755120809206|45.837755120809206|-7.582904597350201|-7.582904597350201|-7.582904597350201|-7.693997544216706|-7.693997544216706|-7.693997544216706|-7.693997544216706|-7.693997544216706|-7.693997544216706|0.11109294686650568|0.11109294686650568|0.11109294686650568|0.0|0.0|0.0|38.254850523459005
2020-12-31|45.80565354938233|33.15638533804711|43.56519876558234|45.80565354938233|45.80565354938233|-7.725272933849419|-7.725272933849419|-7.725272933849419|-7.6527228038032495|-7.6527228038032495|-7.6527228038032495|-7.6527228038032495|-7.6527228038032495|-7.6527228038032495|-0.07255013004616903|-0.07255013004616903|-0.07255013004616903|0.0|0.0|0.0|38.08038061553291
2021-01-01|45.77355197795546|32.432994857990366|43.29481396173417|45.77355197795546|45.77355197795546|-7.945719106377226|-7.945719106377226|-7.945719106377226|-7.547740571044092|-7.547740571044092|-7.547740571044092|-7.547740571044092|-7.547740571044092|-7.547740571044092|-0.3979785353331346|-0.3979785353331346|-0.3979785353331346|0.0|0.0|0.0|37.82783287157823
2021-01-02|45.741450406528585|32.35836372055361|43.52615464589596|45.741450406528585|45.741450406528585|-7.728884740074678|-7.728884740074678|-7.728884740074678|-7.570912500029623|-7.570912500029623|-7.570912500029623|-7.570912500029623|-7.570912500029623|-7.570912500029623|-0.15797224004505453|-0.15797224004505453|-0.15797224004505453|0.0|0.0|0.0|38.01256566645391
2021-01-03|45.709348835101714|33.006032746291204|43.67821698371404|45.709348835101714|45.709348835101714|-7.512683787166962|-7.512683787166962|-7.512683787166962|-7.593807186840273|-7.593807186840273|-7.593807186840273|-7.593807186840273|-7.593807186840273|-7.593807186840273|0.08112339967331021|0.08112339967331021|0.08112339967331021|0.0|0.0|0.0|38.19666504793475
2021-01-04|45.677247263674836|32.96728486618621|43.89075979160097|45.677247263674836|45.677247263674836|-7.273048638337524|-7.273048638337524|-7.273048638337524|-7.572915630581011|-7.572915630581011|-7.572915630581011|-7.572915630581011|-7.572915630581011|-7.572915630581011|0.2998669922434859|0.2998669922434859|0.2998669922434859|0.0|0.0|0.0|38.404198625337315
2021-01-05|45.64514569224796|32.40633169417021|43.50998132496582|45.64514569224796|45.64514569224796|-7.523511642570502|-7.523511642570502|-7.523511642570502|-7.659929209213009|-7.659929209213009|-7.659929209213009|-7.659929209213009|-7.659929209213009|-7.659929209213009|0.136417566642506|0.136417566642506|0.136417566642506|0.0|0.0|0.0|38.12163404967745
2021-01-06|45.613044120821094|32.57925438760376|43.35093682994484|45.613044120821094|45.613044120821094|-7.508152705406006|-7.508152705406006|-7.508152705406006|-7.619245652272267|-7.619245652272267|-7.619245652272267|-7.619245652272267|-7.619245652272267|-7.619245652272267|0.111092946866259|0.111092946866259|0.111092946866259|0.0|0.0|0.0|38.10489141541509
2021-01-07|45.580942549394216|32.322182468480555|43.16849074697147|45.580942549394216|45.580942549394216|-7.650521041905391|-7.650521041905391|-7.650521041905391|-7.577970911858672|-7.577970911858672|-7.577970911858672|-7.577970911858672|-7.577970911858672|-7.577970911858672|-0.07255013004671833|-0.07255013004671833|-0.07255013004671833|0.0|0.0|0.0|37.93042150748882
2021-01-08|45.54884097367449|32.291093613048|43.084125985640334|45.54884097367449|45.54884097367449|-7.831322579196296|-7.831322579196296|-7.831322579196296|-7.433344043863014|-7.433344043863014|-7.433344043863014|-7.433344043863014|-7.433344043863014|-7.433344043863014|-0.3979785353332831|-0.3979785353332831|-0.3979785353332831|0.0|0.0|0.0|37.71751839447819
2021-01-09|45.51673939795475|32.713692602445676|43.555431144940414|45.51673939795475|45.51673939795475|-7.574843577656824|-7.574843577656824|-7.574843577656824|-7.416871337612047|-7.416871337612047|-7.416871337612047|-7.416871337612047|-7.416871337612047|-7.416871337612047|-0.1579722400447776|-0.1579722400447776|-0.1579722400447776|0.0|0.0|0.0|37.94189582029793
2021-01-10|45.48463782223503|32.74869829506192|43.43251777047509|45.48463782223503|45.48463782223503|-7.318997989513705|-7.318997989513705|-7.318997989513705|-7.4001213891860145|-7.4001213891860145|-7.4001213891860145|-7.4001213891860145|-7.4001213891860145|-7.4001213891860145|0.08112339967230964|0.08112339967230964|0.08112339967230964|0.0|0.0|0.0|38.165639832721325
2021-01-11|45.4525362465153|32.95242758267033|43.8721483847743|45.452536246515294|45.452536246515294|-7.039718205446669|-7.039718205446669|-7.039718205446669|-7.339585197690253|-7.339585197690253|-7.339585197690253|-7.339585197690253|-7.339585197690253|-7.339585197690253|0.29986699224358376|0.29986699224358376|0.29986699224358376|0.0|0.0|0.0|38.41281804106863
2021-01-12|45.420434670795565|33.02674025774164|43.26618828216492|45.420434670795565|45.420434670795565|-7.250536574443745|-7.250536574443745|-7.250536574443745|-7.386954141085888|-7.386954141085888|-7.386954141085888|-7.386954141085888|-7.386954141085888|-7.386954141085888|0.13641756664214244|0.13641756664214244|0.13641756664214244|0.0|0.0|0.0|38.16989809635182
2021-01-13|45.388333095075836|32.72134133064753|43.61549779509446|45.388333095075836|45.388333095075836|-7.195533002042056|-7.195533002042056|-7.195533002042056|-7.3066259489086|-7.3066259489086|-7.3066259489086|-7.3066259489086|-7.3066259489086|-7.3066259489086|0.11109294686654428|0.11109294686654428|0.11109294686654428|0.0|0.0|0.0|38.19280009303378
2021-01-14|45.35623151935611|32.458679904508514|43.55647090413305|45.35623151935611|45.35623151935611|-7.298256703305306|-7.298256703305306|-7.298256703305306|-7.225706573258463|-7.225706573258463|-7.225706573258463|-7.225706573258463|-7.225706573258463|-7.225706573258463|-0.07255013004684352|-0.07255013004684352|-0.07255013004684352|0.0|0.0|0.0|38.0579748160508
2021-01-15|45.32412994363638|32.414420452782075|43.130070927848486|45.32412994363638|45.32412994363638|-7.479058240596418|-7.479058240596418|-7.479058240596418|-7.081079705262987|-7.081079705262987|-7.081079705262987|-7.081079705262987|-7.081079705262987|-7.081079705262987|-0.3979785353334316|-0.3979785353334316|-0.3979785353334316|0.0|0.0|0.0|37.84507170303996
2021-01-16|45.29202836791664|32.69627352575545|43.51177292120284|45.29202836791664|45.29202836791664|-7.22257923905678|-7.22257923905678|-7.22257923905678|-7.064606999012159|-7.064606999012159|-7.064606999012159|-7.064606999012159|-7.064606999012159|-7.064606999012159|-0.1579722400446226|-0.1579722400446226|-0.1579722400446226|0.0|0.0|0.0|38.069449128859866
2021-01-17|45.259926792196914|33.00249309222472|43.8373524082548|45.259926792196914|45.259926792196914|-6.96673365091355|-6.96673365091355|-6.96673365091355|-7.0478570505861695|-7.0478570505861695|-7.0478570505861695|-7.0478570505861695|-7.0478570505861695|-7.0478570505861695|0.08112339967261976|0.08112339967261976|0.08112339967261976|0.0|0.0|0.0|38.29319314128337
2021-01-18|45.22782521647719|33.14195233018431|44.15518585393258|45.22782521647719|45.22782521647719|-6.6874538668465595|-6.6874538668465595|-6.6874538668465595|-6.9873208590903175|-6.9873208590903175|-6.9873208590903175|-6.9873208590903175|-6.9873208590903175|-6.9873208590903175|0.2998669922437584|0.2998669922437584|0.2998669922437584|0.0|0.0|0.0|38.54037134963063
2021-01-19|45.19572364075746|33.045126359465215|43.65662240649209|45.19572364075746|45.19572364075746|-6.8982722358433595|-6.8982722358433595|-6.8982722358433595|-7.0346898024859525|-7.0346898024859525|-7.0346898024859525|-7.0346898024859525|-7.0346898024859525|-7.0346898024859525|0.13641756664259275|0.13641756664259275|0.13641756664259275|0.0|0.0|0.0|38.2974514049141
