ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-07-18|-0.04438040102307408|-0.04487457595254829|-0.04389194942635983|-0.04438040102307408|-0.04438040102307408|-6.992360550164624e-06|-6.992360550164624e-06|-6.992360550164624e-06|-6.992360550164624e-06|-6.992360550164624e-06|-6.992360550164624e-06|0.0|0.0|0.0|-0.04438739338362424
2020-07-19|-0.04446815750265329|-0.04496818618228129|-0.043946141136089995|-0.04446815750265329|-0.04446815750265329|-5.303338553439934e-06|-5.303338553439934e-06|-5.303338553439934e-06|-5.303338553439934e-06|-5.303338553439934e-06|-5.303338553439934e-06|0.0|0.0|0.0|-0.04447346084120673
2020-07-20|-0.0445559139822325|-0.045090556124167486|-0.044078617478735316|-0.0445559139822325|-0.0445559139822325|-1.2306793120629295e-06|-1.2306793120629295e-06|-1.2306793120629295e-06|-1.2306793120629295e-06|-1.2306793120629295e-06|-1.2306793120629295e-06|0.0|0.0|0.0|-0.04455714466154456
2020-07-21|-0.0446436704618117|-0.045152821436179866|-0.04414632406271089|-0.0446436704618117|-0.0446436704618117|4.144959529703559e-06|4.144959529703559e-06|4.144959529703559e-06|4.144959529703559e-06|4.144959529703559e-06|4.144959529703559e-06|0.0|0.0|0.0|-0.044639525502282
2020-07-22|-0.04473142694139091|-0.04527069026614084|-0.0442334007185219|-0.04473142694139091|-0.04473142694139091|9.126486065334822e-06|9.126486065334822e-06|9.126486065334822e-06|9.126486065334822e-06|9.126486065334822e-06|9.126486065334822e-06|0.0|0.0|0.0|-0.044722300455325575
2020-07-23|-0.04481918342097012|-0.045322444446149746|-0.04433074905865167|-0.04481918342097012|-0.04481918342097012|9.092610292765712e-06|9.092610292765712e-06|9.092610292765712e-06|9.092610292765712e-06|9.092610292765712e-06|9.092610292765712e-06|0.0|0.0|0.0|-0.044810090810677355
2020-07-24|-0.04490693990054933|-0.04545026487716311|-0.04443134070364322|-0.044906939900549336|-0.044906939900549336|-8.837677472107571e-06|-8.837677472107571e-06|-8.837677472107571e-06|-8.837677472107571e-06|-8.837677472107571e-06|-8.837677472107571e-06|0.0|0.0|0.0|-0.04491577757802144
2020-07-25|-0.04499469638012853|-0.045515348087599425|-0.04450525188452172|-0.04499469638012853|-0.04499469638012853|-6.992360550164193e-06|-6.992360550164193e-06|-6.992360550164193e-06|-6.992360550164193e-06|-6.992360550164193e-06|-6.992360550164193e-06|0.0|0.0|0.0|-0.04500168874067869
2020-07-26|-0.04508245285970774|-0.045591737569752516|-0.044601638845398896|-0.04508245285970774|-0.04508245285970774|-5.303338553433102e-06|-5.303338553433102e-06|-5.303338553433102e-06|-5.303338553433102e-06|-5.303338553433102e-06|-5.303338553433102e-06|0.0|0.0|0.0|-0.04508775619826117
2020-07-27|-0.04517020933928695|-0.045632570946695594|-0.04467717139878871|-0.04517020933928695|-0.04517020933928695|-1.2306793120844683e-06|-1.2306793120844683e-06|-1.2306793120844683e-06|-1.2306793120844683e-06|-1.2306793120844683e-06|-1.2306793120844683e-06|0.0|0.0|0.0|-0.04517144001859903
2020-07-28|-0.045257965818866146|-0.045758424017835905|-0.04470669358494477|-0.045257965818866146|-0.045257965818866146|4.1449595296626595e-06|4.1449595296626595e-06|4.1449595296626595e-06|4.1449595296626595e-06|4.1449595296626595e-06|4.1449595296626595e-06|0.0|0.0|0.0|-0.045253820859336484
