"date","oilInventory","inventoryChange","nonOPECProductionChange","saudiProductionChange","nonoecdConsumptionChange","oecdConsumptionChange","capacityPercentChange","worldConsumptionChange","worldGDPChange"
2014-08-13,1781231.85714286,86.4214130434783,2.62163043478261,-0.2925,3.55630434782609,-0.538260869565217,3.79228260869565,1.51402173913043,3.05065217391304
2014-08-14,1781134.42857143,87.6126086956522,2.62608695652174,-0.29,3.55086956521739,-0.532173913043478,3.80652173913044,1.51434782608696,3.0504347826087
2014-08-15,1781037,88.8038043478261,2.63054347826087,-0.2875,3.5454347826087,-0.526086956521739,3.82076086956522,1.51467391304348,3.05021739130435
2014-08-16,1781240.14285714,89.995,2.635,-0.285,3.54,-0.52,3.835,1.515,3.05
2014-08-17,1781443.28571429,91.1861956521739,2.63945652173913,-0.2825,3.5345652173913,-0.513913043478261,3.84923913043478,1.51532608695652,3.04978260869565
2014-08-18,1781646.42857143,92.3773913043478,2.64391304347826,-0.28,3.52913043478261,-0.507826086956522,3.86347826086957,1.51565217391304,3.0495652173913
2014-08-19,1781849.57142857,93.5685869565217,2.64836956521739,-0.2775,3.52369565217391,-0.501739130434783,3.87771739130435,1.51597826086957,3.04934782608696
2014-08-20,1782052.71428571,94.7597826086956,2.65282608695652,-0.275,3.51826086956522,-0.495652173913044,3.89195652173913,1.51630434782609,3.04913043478261
2014-08-21,1782255.85714286,95.9509782608696,2.65728260869565,-0.2725,3.51282608695652,-0.489565217391304,3.90619565217391,1.51663043478261,3.04891304347826
2014-08-22,1782459,97.1421739130435,2.66173913043478,-0.27,3.50739130434783,-0.483478260869565,3.9204347826087,1.51695652173913,3.04869565217391
2014-08-23,1782670,98.3333695652174,2.66619565217391,-0.2675,3.50195652173913,-0.477391304347826,3.93467391304348,1.51728260869565,3.04847826086957
2014-08-24,1782881,99.5245652173913,2.67065217391304,-0.265,3.49652173913043,-0.471304347826087,3.94891304347826,1.51760869565217,3.04826086956522
2014-08-25,1783092,100.715760869565,2.67510869565217,-0.2625,3.49108695652174,-0.465217391304348,3.96315217391304,1.5179347826087,3.04804347826087
2014-08-26,1783303,101.906956521739,2.6795652173913,-0.26,3.48565217391304,-0.459130434782609,3.97739130434783,1.51826086956522,3.04782608695652
2014-08-27,1783514,103.098152173913,2.68402173913043,-0.2575,3.48021739130435,-0.45304347826087,3.99163043478261,1.51858695652174,3.04760869565217
2014-08-28,1783725,104.289347826087,2.68847826086956,-0.255,3.47478260869565,-0.44695652173913,4.00586956521739,1.51891304347826,3.04739130434783
2014-08-29,1783936,105.480543478261,2.6929347826087,-0.2525,3.46934782608696,-0.440869565217391,4.02010869565217,1.51923913043478,3.04717391304348
2014-08-30,1785329.42857143,106.671739130435,2.69739130434783,-0.25,3.46391304347826,-0.434782608695652,4.03434782608696,1.5195652173913,3.04695652173913
2014-08-31,1786722.85714286,107.862934782609,2.70184782608696,-0.2475,3.45847826086957,-0.428695652173913,4.04858695652174,1.51989130434783,3.04673913043478
2014-09-01,1788116.28571429,109.054130434783,2.70630434782609,-0.245,3.45304347826087,-0.422608695652174,4.06282608695652,1.52021739130435,3.04652173913043
2014-09-02,1789509.71428571,110.245326086957,2.71076086956522,-0.2425,3.44760869565217,-0.416521739130435,4.0770652173913,1.52054347826087,3.04630434782609
2014-09-03,1790903.14285714,111.43652173913,2.71521739130435,-0.24,3.44217391304348,-0.410434782608696,4.09130434782609,1.52086956521739,3.04608695652174
2014-09-04,1792296.57142857,112.627717391304,2.71967391304348,-0.2375,3.43673913043478,-0.404347826086957,4.10554347826087,1.52119565217391,3.04586956521739
2014-09-05,1793690,113.818913043478,2.72413043478261,-0.235,3.43130434782609,-0.398260869565217,4.11978260869565,1.52152173913043,3.04565217391304
2014-09-06,1794390.28571429,115.010108695652,2.72858695652174,-0.2325,3.42586956521739,-0.392173913043478,4.13402173913043,1.52184782608696,3.0454347826087
2014-09-07,1795090.57142857,116.201304347826,2.73304347826087,-0.23,3.4204347826087,-0.386086956521739,4.14826086956522,1.52217391304348,3.04521739130435
2014-09-08,1795790.85714286,117.3925,2.7375,-0.2275,3.415,-0.38,4.1625,1.5225,3.045
2014-09-09,1796491.14285714,118.583695652174,2.74195652173913,-0.225,3.4095652173913,-0.373913043478261,4.17673913043478,1.52282608695652,3.04478260869565
2014-09-10,1797191.42857143,119.774891304348,2.74641304347826,-0.2225,3.40413043478261,-0.367826086956522,4.19097826086957,1.52315217391304,3.0445652173913
2014-09-11,1797891.71428571,120.966086956522,2.75086956521739,-0.22,3.39869565217391,-0.361739130434783,4.20521739130435,1.52347826086957,3.04434782608696
2014-09-12,1798592,122.157282608696,2.75532608695652,-0.2175,3.39326086956522,-0.355652173913043,4.21945652173913,1.52380434782609,3.04413043478261
2014-09-13,1798724,123.34847826087,2.75978260869565,-0.215,3.38782608695652,-0.349565217391304,4.23369565217391,1.52413043478261,3.04391304347826
2014-09-14,1798856,124.539673913043,2.76423913043478,-0.2125,3.38239130434783,-0.343478260869565,4.2479347826087,1.52445652173913,3.04369565217391
2014-09-15,1798988,125.730869565217,2.76869565217391,-0.21,3.37695652173913,-0.337391304347826,4.26217391304348,1.52478260869565,3.04347826086957
2014-09-16,1799120,126.922065217391,2.77315217391304,-0.2075,3.37152173913043,-0.331304347826087,4.27641304347826,1.52510869565217,3.04326086956522
2014-09-17,1799252,128.113260869565,2.77760869565217,-0.205,3.36608695652174,-0.325217391304348,4.29065217391304,1.5254347826087,3.04304347826087
2014-09-18,1799384,129.304456521739,2.7820652173913,-0.2025,3.36065217391304,-0.319130434782609,4.30489130434783,1.52576086956522,3.04282608695652
2014-09-19,1799516,130.495652173913,2.78652173913043,-0.2,3.35521739130435,-0.31304347826087,4.31913043478261,1.52608695652174,3.04260869565217
2014-09-20,1798684.71428571,131.686847826087,2.79097826086957,-0.1975,3.34978260869565,-0.30695652173913,4.33336956521739,1.52641304347826,3.04239130434783
2014-09-21,1797853.42857143,132.878043478261,2.7954347826087,-0.195,3.34434782608696,-0.300869565217391,4.34760869565217,1.52673913043478,3.04217391304348
2014-09-22,1797022.14285714,134.069239130435,2.79989130434783,-0.1925,3.33891304347826,-0.294782608695652,4.36184782608696,1.5270652173913,3.04195652173913
2014-09-23,1796190.85714286,135.260434782609,2.80434782608696,-0.19,3.33347826086957,-0.288695652173913,4.37608695652174,1.52739130434783,3.04173913043478
2014-09-24,1795359.57142857,136.451630434783,2.80880434782609,-0.1875,3.32804347826087,-0.282608695652174,4.39032608695652,1.52771739130435,3.04152173913043
2014-09-25,1794528.28571429,137.642826086957,2.81326086956522,-0.185,3.32260869565217,-0.276521739130435,4.4045652173913,1.52804347826087,3.04130434782609
2014-09-26,1793697,138.83402173913,2.81771739130435,-0.1825,3.31717391304348,-0.270434782608696,4.41880434782609,1.52836956521739,3.04108695652174
2014-09-27,1794226.42857143,140.025217391304,2.82217391304348,-0.18,3.31173913043478,-0.264347826086957,4.43304347826087,1.52869565217391,3.04086956521739
2014-09-28,1794755.85714286,141.216413043478,2.82663043478261,-0.1775,3.30630434782609,-0.258260869565217,4.44728260869565,1.52902173913043,3.04065217391304
2014-09-29,1795285.28571429,142.407608695652,2.83108695652174,-0.175,3.30086956521739,-0.252173913043478,4.46152173913043,1.52934782608696,3.0404347826087
2014-09-30,1795814.71428571,143.598804347826,2.83554347826087,-0.1725,3.2954347826087,-0.246086956521739,4.47576086956522,1.52967391304348,3.04021739130435
2014-10-01,1796344.14285714,144.79,2.84,-0.17,3.29,-0.24,4.49,1.53,3.04
2014-10-02,1796873.57142857,145.499565217391,2.83630434782609,-0.16804347826087,3.27369565217391,-0.217173913043478,4.47597826086957,1.53315217391304,3.04119565217391
2014-10-03,1797403,146.209130434783,2.83260869565217,-0.166086956521739,3.25739130434783,-0.194347826086956,4.46195652173913,1.53630434782609,3.04239130434783
2014-10-04,1797552.14285714,146.918695652174,2.82891304347826,-0.164130434782609,3.24108695652174,-0.171521739130435,4.4479347826087,1.53945652173913,3.04358695652174
2014-10-05,1797701.28571429,147.628260869565,2.82521739130435,-0.162173913043478,3.22478260869565,-0.148695652173913,4.43391304347826,1.54260869565217,3.04478260869565
2014-10-06,1797850.42857143,148.337826086957,2.82152173913043,-0.160217391304348,3.20847826086957,-0.125869565217391,4.41989130434783,1.54576086956522,3.04597826086957
2014-10-07,1797999.57142857,149.047391304348,2.81782608695652,-0.158260869565217,3.19217391304348,-0.10304347826087,4.40586956521739,1.54891304347826,3.04717391304348
2014-10-08,1798148.71428571,149.756956521739,2.81413043478261,-0.156304347826087,3.17586956521739,-0.0802173913043478,4.39184782608696,1.5520652173913,3.04836956521739
2014-10-09,1798297.85714286,150.46652173913,2.8104347826087,-0.154347826086957,3.1595652173913,-0.0573913043478261,4.37782608695652,1.55521739130435,3.0495652173913
2014-10-10,1798447,151.176086956522,2.80673913043478,-0.152391304347826,3.14326086956522,-0.0345652173913043,4.36380434782609,1.55836956521739,3.05076086956522
2014-10-11,1799074.42857143,151.885652173913,2.80304347826087,-0.150434782608696,3.12695652173913,-0.0117391304347826,4.34978260869565,1.56152173913043,3.05195652173913
2014-10-12,1799701.85714286,152.595217391304,2.79934782608696,-0.148478260869565,3.11065217391304,0.0110869565217391,4.33576086956522,1.56467391304348,3.05315217391304
2014-10-13,1800329.28571429,153.304782608696,2.79565217391304,-0.146521739130435,3.09434782608696,0.0339130434782609,4.32173913043478,1.56782608695652,3.05434782608696
2014-10-14,1800956.71428571,154.014347826087,2.79195652173913,-0.144565217391304,3.07804347826087,0.0567391304347826,4.30771739130435,1.57097826086957,3.05554347826087
2014-10-15,1801584.14285714,154.723913043478,2.78826086956522,-0.142608695652174,3.06173913043478,0.0795652173913044,4.29369565217391,1.57413043478261,3.05673913043478
2014-10-16,1802211.57142857,155.43347826087,2.7845652173913,-0.140652173913043,3.0454347826087,0.102391304347826,4.27967391304348,1.57728260869565,3.0579347826087
2014-10-17,1802839,156.143043478261,2.78086956521739,-0.138695652173913,3.02913043478261,0.125217391304348,4.26565217391304,1.5804347826087,3.05913043478261
2014-10-18,1801628.85714286,156.852608695652,2.77717391304348,-0.136739130434783,3.01282608695652,0.14804347826087,4.25163043478261,1.58358695652174,3.06032608695652
2014-10-19,1800418.71428571,157.562173913043,2.77347826086956,-0.134782608695652,2.99652173913043,0.170869565217391,4.23760869565217,1.58673913043478,3.06152173913044
2014-10-20,1799208.57142857,158.271739130435,2.76978260869565,-0.132826086956522,2.98021739130435,0.193695652173913,4.22358695652174,1.58989130434783,3.06271739130435
