ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2021-10-03|-0.008241955777053164|-0.008747160333715543|-0.00765948176209561|-0.008754806515363875|-0.00767174308699711|5.47632993884207e-07|5.47632993884207e-07|5.47632993884207e-07|5.47632993884207e-07|5.47632993884207e-07|5.47632993884207e-07|0.0|0.0|0.0|-0.008241408144059279
2021-10-04|-0.008241957777879548|-0.008765394852082288|-0.007644886975444545|-0.008776581903064509|-0.007654113113050101|1.280722923467789e-06|1.280722923467789e-06|1.280722923467789e-06|1.280722923467789e-06|1.280722923467789e-06|1.280722923467789e-06|0.0|0.0|0.0|-0.008240677054956081
2021-10-05|-0.00824195977870593|-0.008787792741089432|-0.007619278643442442|-0.008811379019051399|-0.00761177367020058|3.561084827685839e-07|3.561084827685839e-07|3.561084827685839e-07|3.561084827685839e-07|3.561084827685839e-07|3.561084827685839e-07|0.0|0.0|0.0|-0.008241603670223162
2021-10-06|-0.008241961779532313|-0.00884066591466567|-0.007589824931678907|-0.008836024321194841|-0.007586188389032598|-1.2552866989226006e-07|-1.2552866989226006e-07|-1.2552866989226006e-07|-1.2552866989226006e-07|-1.2552866989226006e-07|-1.2552866989226006e-07|0.0|0.0|0.0|-0.008242087308202205
2021-10-07|-0.008241963780358698|-0.008866750810713109|-0.007555086765176046|-0.00886345502970962|-0.007562826373614656|-4.719307134916036e-08|-4.719307134916036e-08|-4.719307134916036e-08|-4.719307134916036e-08|-4.719307134916036e-08|-4.719307134916036e-08|0.0|0.0|0.0|-0.008242010973430046
2021-10-08|-0.008241965781185079|-0.008894696806877385|-0.007528313236880795|-0.008889428270591441|-0.007535971784601277|-1.5155491817779228e-06|-1.5155491817779228e-06|-1.5155491817779228e-06|-1.5155491817779228e-06|-1.5155491817779228e-06|-1.5155491817779228e-06|0.0|0.0|0.0|-0.008243481330366858
2021-10-09|-0.008241967782011464|-0.008911667296936647|-0.007494642293533008|-0.008918696621938603|-0.007510927569679547|-4.961934771031449e-07|-4.961934771031449e-07|-4.961934771031449e-07|-4.961934771031449e-07|-4.961934771031449e-07|-4.961934771031449e-07|0.0|0.0|0.0|-0.008242463975488567
2021-10-10|-0.008241969782837845|-0.008947999642696509|-0.007470030653640139|-0.008942904978653498|-0.0074739737324325|5.476329938855413e-07|5.476329938855413e-07|5.476329938855413e-07|5.476329938855413e-07|5.476329938855413e-07|5.476329938855413e-07|0.0|0.0|0.0|-0.00824142214984396
2021-10-11|-0.00824197178366423|-0.008969183013098927|-0.007440812542275284|-0.008962680563663191|-0.00744155325570981|1.28072292346911e-06|1.28072292346911e-06|1.28072292346911e-06|1.28072292346911e-06|1.28072292346911e-06|1.28072292346911e-06|0.0|0.0|0.0|-0.008240691060740761
2021-10-12|-0.008241973784490613|-0.008991522281698406|-0.00740642894664669|-0.008994736909224692|-0.007409289798228763|3.56108482768603e-07|3.56108482768603e-07|3.56108482768603e-07|3.56108482768603e-07|3.56108482768603e-07|3.56108482768603e-07|0.0|0.0|0.0|-0.008241617676007845
