ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|capacityPercentChange|capacityPercentChange_lower|capacityPercentChange_upper|extra_regressors_additive|extra_regressors_additive_lower|extra_regressors_additive_upper|inventoryChange|inventoryChange_lower|inventoryChange_upper|nonOPECProductionChange|nonOPECProductionChange_lower|nonOPECProductionChange_upper|nonoecdConsumptionChange|nonoecdConsumptionChange_lower|nonoecdConsumptionChange_upper|oecdConsumptionChange|oecdConsumptionChange_lower|oecdConsumptionChange_upper|oilRigs|oilRigs_lower|oilRigs_upper|saudiProductionChange|saudiProductionChange_lower|saudiProductionChange_upper|weekly|weekly_lower|weekly_upper|worldConsumptionChange|worldConsumptionChange_lower|worldConsumptionChange_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2021-05-19|1953082.9101040903|1906673.4595417127|1916331.3719666356|1953082.9101040903|1953082.9101040903|-41421.219563396866|-41421.219563396866|-41421.219563396866|-15817.34714297574|-15817.34714297574|-15817.34714297574|-41342.35987191307|-41342.35987191307|-41342.35987191307|-12950.54844656881|-12950.54844656881|-12950.54844656881|-210662.63883715594|-210662.63883715594|-210662.63883715594|64503.29065587269|64503.29065587269|64503.29065587269|29413.72964912531|29413.72964912531|29413.72964912531|77803.63040375413|77803.63040375413|77803.63040375413|44264.69215461791|44264.69215461791|44264.69215461791|-78.85969148381325|-78.85969148381325|-78.85969148381325|-17897.16830858261|-17897.16830858261|-17897.16830858261|0.0|0.0|0.0|1911661.6905406935
2021-05-20|1953927.5422447026|1906729.8210427694|1916306.813202091|1953927.5422447026|1953927.5422447026|-42333.45730535266|-42333.45730535266|-42333.45730535266|-15748.22025343026|-15748.22025343026|-15748.22025343026|-42296.04568682274|-42296.04568682274|-42296.04568682274|-12951.030340484218|-12951.030340484218|-12951.030340484218|-210777.1416268259|-210777.1416268259|-210777.1416268259|63329.76657342425|63329.76657342425|63329.76657342425|29265.762392276767|29265.762392276767|29265.762392276767|78133.6631189212|78133.6631189212|78133.6631189212|44258.49056622169|44258.49056622169|44258.49056622169|-37.411618529900544|-37.411618529900544|-37.411618529900544|-17807.33611692627|-17807.33611692627|-17807.33611692627|0.0|0.0|0.0|1911594.08493935
2021-05-21|1954772.1743853146|1906745.3832272012|1916657.9362458019|1954772.1743853146|1954772.1743853146|-43295.21291278007|-43295.21291278007|-43295.21291278007|-15660.093357113705|-15660.093357113705|-15660.093357113705|-43390.32360489633|-43390.32360489633|-43390.32360489633|-12949.167277905637|-12949.167277905637|-12949.167277905637|-210797.15470031995|-210797.15470031995|-210797.15470031995|62151.01608464743|62151.01608464743|62151.01608464743|28681.63280536614|28681.63280536614|28681.63280536614|78443.01916446004|78443.01916446004|78443.01916446004|44151.12640512336|44151.12640512336|44151.12640512336|95.11069211624806|95.11069211624806|95.11069211624806|-17410.70272915403|-17410.70272915403|-17410.70272915403|0.0|0.0|0.0|1911476.9614725346
2021-05-22|1955616.8065259266|1906352.6656019636|1916283.6817421238|1955616.8065259266|1955616.8065259266|-44166.199953852985|-44166.199953852985|-44166.199953852985|-16057.890067493177|-16057.890067493177|-16057.890067493177|-44182.82580590386|-44182.82580590386|-44182.82580590386|-12949.820753214824|-12949.820753214824|-12949.820753214824|-210921.57927679372|-210921.57927679372|-210921.57927679372|61000.204826059795|61000.204826059795|61000.204826059795|29747.53727797695|29747.53727797695|29747.53727797695|78750.25605087058|78750.25605087058|78750.25605087058|44156.58621110915|44156.58621110915|44156.58621110915|16.625852050880482|16.625852050880482|16.625852050880482|-17908.12007441859|-17908.12007441859|-17908.12007441859|0.0|0.0|0.0|1911450.6065720737
2021-05-23|1956461.4386665386|1906472.3017125125|1916518.6293679345|1956461.4386665386|1956461.4386665386|-45115.920340353965|-45115.920340353965|-45115.920340353965|-15976.194790762982|-15976.194790762982|-15976.194790762982|-45117.313238620096|-45117.313238620096|-45117.313238620096|-12950.295716884355|-12950.295716884355|-12950.295716884355|-211045.1786452243|-211045.1786452243|-211045.1786452243|59849.80365844052|59849.80365844052|59849.80365844052|29492.226144456145|29492.226144456145|29492.226144456145|79056.34697089765|79056.34697089765|79056.34697089765|44165.74344646703|44165.74344646703|44165.74344646703|1.3928982661275442|1.3928982661275442|1.3928982661275442|-17709.76430600977|-17709.76430600977|-17709.76430600977|0.0|0.0|0.0|1911345.5183261847
2021-05-24|1957306.0708071508|1906563.722861338|1916275.8006482415|1957306.070807151|1957306.070807151|-46010.57660316968|-46010.57660316968|-46010.57660316968|-15996.849518000781|-15996.849518000781|-15996.849518000781|-45991.145056411005|-45991.145056411005|-45991.145056411005|-12951.266965371775|-12951.266965371775|-12951.266965371775|-211181.36317356338|-211181.36317356338|-211181.36317356338|58704.18158935382|58704.18158935382|58704.18158935382|29480.505398455414|29480.505398455414|29480.505398455414|79364.33327516953|79364.33327516953|79364.33327516953|44203.75805954679|44203.75805954679|44203.75805954679|-19.431546758671363|-19.431546758671363|-19.431546758671363|-17614.44372200062|-17614.44372200062|-17614.44372200062|0.0|0.0|0.0|1911295.494203981
2021-05-25|1958150.702947763|1906526.287495596|1915731.97557778|1958150.7029477628|1958150.7029477628|-46883.00836874568|-46883.00836874568|-46883.00836874568|-15915.637932054142|-15915.637932054142|-15915.637932054142|-46905.581783084795|-46905.581783084795|-46905.581783084795|-12951.822429352249|-12951.822429352249|-12951.822429352249|-211324.42719108038|-211324.42719108038|-211324.42719108038|57544.18122770841|57544.18122770841|57544.18122770841|29223.81139286462|29223.81139286462|29223.81139286462|79681.9861616224|79681.9861616224|79681.9861616224|44248.80677861721|44248.80677861721|44248.80677861721|22.573414339099227|22.573414339099227|22.573414339099227|-17412.479791410675|-17412.479791410675|-17412.479791410675|0.0|0.0|0.0|1911267.6945790173
2021-05-26|1958995.335088375|1906579.2523279493|1915903.0944437282|1958995.335088375|1958995.335088375|-47824.68384598234|-47824.68384598234|-47824.68384598234|-15863.698609216015|-15863.698609216015|-15863.698609216015|-47745.82415449872|-47745.82415449872|-47745.82415449872|-12952.141375167863|-12952.141375167863|-12952.141375167863|-211465.4103691552|-211465.4103691552|-211465.4103691552|56365.71540175989|56365.71540175989|56365.71540175989|28972.114849371934|28972.114849371934|28972.114849371934|80010.70814032826|80010.70814032826|80010.70814032826|44263.36627447038|44263.36627447038|44263.36627447038|-78.85969148362197|-78.85969148362197|-78.85969148362197|-17076.47846689012|-17076.47846689012|-17076.47846689012|0.0|0.0|0.0|1911170.6512423926
2021-05-27|1959839.967228987|1906259.1797659805|1916243.1173341712|1959839.9672289873|1959839.9672289873|-48736.92158793812|-48736.92158793812|-48736.92158793812|-15794.57171967026|-15794.57171967026|-15794.57171967026|-48699.50996940827|-48699.50996940827|-48699.50996940827|-12952.623269083268|-12952.623269083268|-12952.623269083268|-211579.91315882513|-211579.91315882513|-211579.91315882513|55192.19131931138|55192.19131931138|55192.19131931138|28824.147592522873|28824.147592522873|28824.147592522873|80340.74085549542|80340.74085549542|80340.74085549542|44257.16468607417|44257.16468607417|44257.16468607417|-37.41161852986294|-37.41161852986294|-37.41161852986294|-16986.6462752334|-16986.6462752334|-16986.6462752334|0.0|0.0|0.0|1911103.0456410488
2021-05-28|1960684.599369599|1906004.7995923804|1915838.504094026|1960684.599369599|1960684.599369599|-49698.67719536547|-49698.67719536547|-49698.67719536547|-15706.444823353997|-15706.444823353997|-15706.444823353997|-49793.78788748163|-49793.78788748163|-49793.78788748163|-12950.760206504685|-12950.760206504685|-12950.760206504685|-211599.92623231918|-211599.92623231918|-211599.92623231918|54013.440830534564|54013.440830534564|54013.440830534564|28240.018005612852|28240.018005612852|28240.018005612852|80650.09690103431|80650.09690103431|80650.09690103431|44149.80052497583|44149.80052497583|44149.80052497583|95.11069211615762|95.11069211615762|95.11069211615762|-16590.012887461337|-16590.012887461337|-16590.012887461337|0.0|0.0|0.0|1910985.9221742335
2021-05-29|1961712.2411563785|1906801.8226651484|1916253.2844173643|1961712.2411563785|1961712.2411563785|-50359.85652378933|-50359.85652378933|-50359.85652378933|-16100.510789121585|-16100.510789121585|-16100.510789121585|-50376.482375840205|-50376.482375840205|-50376.482375840205|-12951.313648078223|-12951.313648078223|-12951.313648078223|-211724.35119060817|-211724.35119060817|-211724.35119060817|52862.62960826057|52862.62960826057|52862.62960826057|29305.922478443536|29305.922478443536|29305.922478443536|81163.2887454178|81163.2887454178|81163.2887454178|44155.28265283039|44155.28265283039|44155.28265283039|16.625852050881818|16.625852050881818|16.625852050881818|-17087.430232984494|-17087.430232984494|-17087.430232984494|0.0|0.0|0.0|1911352.3846325893
2021-05-30|1962739.8829431578|1906525.7847213615|1916346.7914908507|1962739.8829431578|1962739.8829431578|-51099.769197641144|-51099.769197641144|-51099.769197641144|-16015.08476777949|-16015.08476777949|-16015.08476777949|-51101.16209590724|-51101.16209590724|-51101.16209590724|-12951.688578012103|-12951.688578012103|-12951.688578012103|-211847.95094085374|-211847.95094085374|-211847.95094085374|51712.228476954835|51712.228476954835|51712.228476954835|29050.61134514177|29050.61134514177|29050.61134514177|81675.3346234179|81675.3346234179|81675.3346234179|44164.46221005699|44164.46221005699|44164.46221005699|1.3928982661160156|1.3928982661160156|1.3928982661160156|-16889.074464833397|-16889.074464833397|-16889.074464833397|0.0|0.0|0.0|1911640.1137455166
2021-05-31|1963767.5247299375|1906956.5389803445|1916694.5153628588|1963767.5247299375|1963767.5247299375|-51784.61774780761|-51784.61774780761|-51784.61774780761|-16032.008750405845|-16032.008750405845|-16032.008750405845|-51765.18620104891|-51765.18620104891|-51765.18620104891|-12952.559792763874|-12952.559792763874|-12952.559792763874|-211984.13585100794|-211984.13585100794|-211984.13585100794|50566.60644418168|50566.60644418168|50566.60644418168|29038.890599361664|29038.890599361664|29038.890599361664|82189.27588566285|82189.27588566285|82189.27588566285|44202.49914500552|44202.49914500552|44202.49914500552|-19.43154675870695|-19.43154675870695|-19.43154675870695|-16793.753881082965|-16793.753881082965|-16793.753881082965|0.0|0.0|0.0|1911982.90698213
2021-06-01|1964795.1665167166|1907530.0633707684|1917141.0013467446|1964795.1665167166|1964795.1665167166|-52447.24180073464|-52447.24180073464|-52447.24180073464|-15947.066419847266|-15947.066419847266|-15947.066419847266|-52469.81521507393|-52469.81521507393|-52469.81521507393|-12953.015223008699|-12953.015223008699|-12953.015223008699|-212127.20025033975|-212127.20025033975|-212127.20025033975|49406.606118849886|49406.606118849886|49406.606118849886|28782.196593989633|28782.196593989633|28782.196593989633|82712.88373008871|82712.88373008871|82712.88373008871|44247.57018594436|44247.57018594436|44247.57018594436|22.573414339277925|22.573414339277925|22.573414339277925|-16591.78995075081|-16591.78995075081|-16591.78995075081|0.0|0.0|0.0|1912347.924715982
2021-06-02|1965822.808303496|1907718.4245627236|1917603.544609692|1965822.808303496|1965822.808303496|-53179.109565322244|-53179.109565322244|-53179.109565322244|-15891.396352397052|-15891.396352397052|-15891.396352397052|-53100.24987383866|-53100.24987383866|-53100.24987383866|-12953.234135088656|-12953.234135088656|-12953.234135088656|-212268.1838102298|-212268.1838102298|-212268.1838102298|48228.14032921494|48228.14032921494|48228.14032921494|28530.500050715706|28530.500050715706|28530.500050715706|83247.5606667676|83247.5606667676|83247.5606667676|44262.15200366624|44262.15200366624|44262.15200366624|-78.85969148360616|-78.85969148360616|-78.85969148360616|-16255.788626487682|-16255.788626487682|-16255.788626487682|0.0|0.0|0.0|1912643.6987381738
2021-06-03|1966850.4500902756|1907978.729076206|1917524.0000420795|1966850.4500902756|1966850.4500902756|-53881.53959462877|-53881.53959462877|-53881.53959462877|-15818.538718239353|-15818.538718239353|-15818.538718239353|-53844.127976099146|-53844.127976099146|-53844.127976099146|-12953.615995268412|-12953.615995268412|-12953.615995268412|-212382.6869817147|-212382.6869817147|-212382.6869817147|47054.61628308004|47054.61628308004|47054.61628308004|28382.53279408567|28382.53279408567|28382.53279408567|83783.54833990785|83783.54833990785|83783.54833990785|44255.97273713872|44255.97273713872|44255.97273713872|-37.41161852961655|-37.41161852961655|-37.41161852961655|-16165.956435088945|-16165.956435088945|-16165.956435088945|0.0|0.0|0.0|1912968.9104956468
2021-06-04|1967878.091877055|1908209.057044344|1917949.1778391846|1967878.091877055|1967878.091877055|-54633.48748940688|-54633.48748940688|-54633.48748940688|-15726.68107731163|-15726.68107731163|-15726.68107731163|-54728.59818152328|-54728.59818152328|-54728.59818152328|-12951.652898954186|-12951.652898954186|-12951.652898954186|-212402.7004370238|-212402.7004370238|-212402.7004370238|45875.86583061681|45875.86583061681|45875.86583061681|27798.40320739631|27798.40320739631|27798.40320739631|84298.85934341971|84298.85934341971|84298.85934341971|44148.630897909155|44148.630897909155|44148.630897909155|95.11069211640087|95.11069211640087|95.11069211640087|-15769.323047575677|-15769.323047575677|-15769.323047575677|0.0|0.0|0.0|1913244.604387648
2021-06-05|1968905.7336638344|1908610.358710806|1918564.7992754143|1968905.7336638344|1968905.7336638344|-55294.66681783074|-55294.66681783074|-55294.66681783074|-16120.747043079531|-16120.747043079531|-16120.747043079531|-55311.29266988165|-55311.29266988165|-55311.29266988165|-12952.206340527719|-12952.206340527719|-12952.206340527719|-212527.12539531285|-212527.12539531285|-212527.12539531285|44725.05460834274|44725.05460834274|44725.05460834274|28864.307680228023|28864.307680228023|28864.307680228023|84812.0511878032|84812.0511878032|84812.0511878032|44154.1130257638|44154.1130257638|44154.1130257638|16.625852050883168|16.625852050883168|16.625852050883168|-16266.740393099286|-16266.740393099286|-16266.740393099286|0.0|0.0|0.0|1913611.0668460038
2021-06-06|1969933.375450614|1908702.8705356193|1918761.8398659718|1969933.375450614|1969933.375450614|-56034.57949168252|-56034.57949168252|-56034.57949168252|-16035.321021737554|-16035.321021737554|-16035.321021737554|-56035.97238994871|-56035.97238994871|-56035.97238994871|-12952.581270461596|-12952.581270461596|-12952.581270461596|-212650.72514555836|-212650.72514555836|-212650.72514555836|43574.653477037|43574.653477037|43574.653477037|28608.996546926075|28608.996546926075|28608.996546926075|85324.0970658033|85324.0970658033|85324.0970658033|44163.29258299032|44163.29258299032|44163.29258299032|1.3928982661662703|1.3928982661662703|1.3928982661662703|-16068.384624947863|-16068.384624947863|-16068.384624947863|0.0|0.0|0.0|1913898.7959589313
2021-06-07|1970961.0172373932|1909589.2547601617|1919187.4494474463|1970961.0172373932|1970961.0172373932|-56719.428041849074|-56719.428041849074|-56719.428041849074|-16052.245004363444|-16052.245004363444|-16052.245004363444|-56699.99649509044|-56699.99649509044|-56699.99649509044|-12953.452485213362|-12953.452485213362|-12953.452485213362|-212786.91005571248|-212786.91005571248|-212786.91005571248|42429.031444263914|42429.031444263914|42429.031444263914|28597.27580114474|28597.27580114474|28597.27580114474|85838.03832804826|85838.03832804826|85838.03832804826|44201.32951793877|44201.32951793877|44201.32951793877|-19.431546758648235|-19.431546758648235|-19.431546758648235|-15973.064041196816|-15973.064041196816|-15973.064041196816|0.0|0.0|0.0|1914241.5891955441
2021-06-08|1971988.6590241727|1909674.8162726294|1919312.0127661536|1971988.6590241727|1971988.6590241727|-57382.052094776125|-57382.052094776125|-57382.052094776125|-15967.30267380518|-15967.30267380518|-15967.30267380518|-57404.6255091153|-57404.6255091153|-57404.6255091153|-12953.907915458192|-12953.907915458192|-12953.907915458192|-212929.9744550445|-212929.9744550445|-212929.9744550445|41269.03111893205|41269.03111893205|41269.03111893205|28340.58179577379|28340.58179577379|28340.58179577379|86361.64617247417|86361.64617247417|86361.64617247417|44246.400558877765|44246.400558877765|44246.400558877765|22.5734143391914|22.5734143391914|22.5734143391914|-15771.100110865227|-15771.100110865227|-15771.100110865227|0.0|0.0|0.0|1914606.6069293965
2021-06-09|1973016.3008109522|1910554.8016167975|1919819.89010448|1973016.3008109522|1973016.3008109522|-58113.9198593637|-58113.9198593637|-58113.9198593637|-15911.632606355177|-15911.632606355177|-15911.632606355177|-58035.0601678799|-58035.0601678799|-58035.0601678799|-12954.12682753815|-12954.12682753815|-12954.12682753815|-213070.95801493444|-213070.95801493444|-213070.95801493444|40090.56532929717|40090.56532929717|40090.56532929717|28088.88525250054|28088.88525250054|28088.88525250054|86896.32310915299|86896.32310915299|86896.32310915299|44260.98237659963|44260.98237659963|44260.98237659963|-78.85969148379975|-78.85969148379975|-78.85969148379975|-15435.098786602446|-15435.098786602446|-15435.098786602446|0.0|0.0|0.0|1914902.3809515885
2021-06-10|1974043.9425977315|1910241.410230535|1919793.8578745467|1974043.9425977315|1974043.9425977315|-58816.34988867023|-58816.34988867023|-58816.34988867023|-15838.774972197592|-15838.774972197592|-15838.774972197592|-58778.938270140425|-58778.938270140425|-58778.938270140425|-12954.508687717906|-12954.508687717906|-12954.508687717906|-213185.46118641933|-213185.46118641933|-213185.46118641933|38917.041283162194|38917.041283162194|38917.041283162194|27940.917995870528|27940.917995870528|27940.917995870528|87432.31078229325|87432.31078229325|87432.31078229325|44254.803110072055|44254.803110072055|44254.803110072055|-37.41161852978774|-37.41161852978774|-37.41161852978774|-15345.266595203644|-15345.266595203644|-15345.266595203644|0.0|0.0|0.0|1915227.5927090612
2021-06-11|1975071.584384511|1910627.0303326047|1920282.3093290315|1975071.584384511|1975071.584384511|-59568.297783448324|-59568.297783448324|-59568.297783448324|-15746.91733126972|-15746.91733126972|-15746.91733126972|-59663.40847556464|-59663.40847556464|-59663.40847556464|-12952.545591403676|-12952.545591403676|-12952.545591403676|-213205.47464172833|-213205.47464172833|-213205.47464172833|37738.290830698956|37738.290830698956|37738.290830698956|27356.788409180575|27356.788409180575|27356.788409180575|87947.6217858051|87947.6217858051|87947.6217858051|44147.46127084257|44147.46127084257|44147.46127084257|95.11069211631047|95.11069211631047|95.11069211631047|-14948.633207690053|-14948.633207690053|-14948.633207690053|0.0|0.0|0.0|1915503.2866010626
2021-06-12|1976099.2261712903|1910822.7216063503|1920646.6281299049|1976099.2261712903|1976099.2261712903|-60229.47711187225|-60229.47711187225|-60229.47711187225|-16140.983297037415|-16140.983297037415|-16140.983297037415|-60246.10296392295|-60246.10296392295|-60246.10296392295|-12953.099032977212|-12953.099032977212|-12953.099032977212|-213329.8996000175|-213329.8996000175|-213329.8996000175|36587.47960842505|36587.47960842505|36587.47960842505|28422.69288201157|28422.69288201157|28422.69288201157|88460.81363018864|88460.81363018864|88460.81363018864|44152.943398697054|44152.943398697054|44152.943398697054|16.62585205070085|16.62585205070085|16.62585205070085|-15446.050553213141|-15446.050553213141|-15446.050553213141|0.0|0.0|0.0|1915869.749059418
2021-06-13|1975855.7155422487|1910377.7910512227|1919578.2175371181|1975855.7155422487|1975855.7155422487|-60879.581600650214|-60879.581600650214|-60879.581600650214|-16055.55725887063|-16055.55725887063|-16055.55725887063|-60880.974498916374|-60880.974498916374|-60880.974498916374|-12953.36962468721|-12953.36962468721|-12953.36962468721|-213453.50029640348|-213453.50029640348|-213453.50029640348|35309.72279603315|35309.72279603315|35309.72279603315|28167.381748796877|28167.381748796877|28167.381748796877|89189.88938932214|89189.88938932214|89189.88938932214|44162.1535334175|44162.1535334175|44162.1535334175|1.3928982661547453|1.3928982661547453|1.3928982661547453|-15247.69478652474|-15247.69478652474|-15247.69478652474|0.0|0.0|0.0|1914976.1339415985
2021-06-14|1975612.2049132073|1909452.1327420261|1918669.309701848|1975612.2049132073|1975612.2049132073|-61474.62196574308|-61474.62196574308|-61474.62196574308|-16072.481224671617|-16072.481224671617|-16072.481224671617|-61455.190418984464|-61455.190418984464|-61455.190418984464|-12954.136501215089|-12954.136501215089|-12954.136501215089|-213589.686152698|-213589.686152698|-213589.686152698|34036.74508217403|34036.74508217403|34036.74508217403|28155.66100310167|28155.66100310167|28155.66100310167|89920.8605327003|89920.8605327003|89920.8605327003|44200.22104585987|44200.22104585987|44200.22104585987|-19.431546758589526|-19.431546758589526|-19.431546758589526|-15152.374204235646|-15152.374204235646|-15152.374204235646|0.0|0.0|0.0|1914137.5829474642
2021-06-15|1975368.694284166|1908663.5116263246|1918028.2145652743|1975368.694284166|1975368.694284166|-62047.437833596334|-62047.437833596334|-62047.437833596334|-15987.538877288947|-15987.538877288947|-15987.538877288947|-62070.01124793545|-62070.01124793545|-62070.01124793545|-12954.487593236036|-12954.487593236036|-12954.487593236036|-213732.75149817046|-213732.75149817046|-213732.75149817046|32749.38907575617|32749.38907575617|32749.38907575617|27898.96699781873|27898.96699781873|27898.96699781873|90661.49825825951|90661.49825825951|90661.49825825951|44245.32266429271|44245.32266429271|44245.32266429271|22.57341433910488|22.57341433910488|22.57341433910488|-14950.410275367114|-14950.410275367114|-14950.410275367114|0.0|0.0|0.0|1913321.2564505697
2021-06-16|1975125.1836551249|1907571.6180312692|1917470.1168146455|1975125.1836551249|1975125.1836551249|-62689.49741311006|-62689.49741311006|-62689.49741311006|-15931.86879301444|-15931.86879301444|-15931.86879301444|-62610.63772162608|-62610.63772162608|-62610.63772162608|-12954.60216709211|-12954.60216709211|-12954.60216709211|-213873.73600420094|-213873.73600420094|-213873.73600420094|31443.567605035187|31443.567605035187|31443.567605035187|27647.270454633075|27647.270454633075|27647.270454633075|91413.20507607172|91413.20507607172|91413.20507607172|44259.935059508585|44259.935059508585|44259.935059508585|-78.85969148399334|-78.85969148399334|-78.85969148399334|-14614.408952567166|-14614.408952567166|-14614.408952567166|0.0|0.0|0.0|1912435.6862420149
2021-06-17|1974881.6730260835|1906896.526040243|1916459.0724369206|1974881.6730260835|1974881.6730260835|-63302.119257342994|-63302.119257342994|-63302.119257342994|-15859.011142031814|-15859.011142031814|-15859.011142031814|-63264.70763881299|-63264.70763881299|-63264.70763881299|-12954.879689047988|-12954.879689047988|-12954.879689047988|-213988.2401218264|-213988.2401218264|-213988.2401218264|30142.68787781423|30142.68787781423|30142.68787781423|27499.30319808925|27499.30319808925|27499.30319808925|92166.22263034523|92166.22263034523|92166.22263034523|44253.78637047492|44253.78637047492|44253.78637047492|-37.411618530010195|-37.411618530010195|-37.411618530010195|-14524.57676263044|-14524.57676263044|-14524.57676263044|0.0|0.0|0.0|1911579.5537687405
2021-06-18|1974638.1623970421|1905824.9824297326|1915228.9981345858|1974638.1623970421|1974638.1623970421|-63964.258967047506|-63964.258967047506|-63964.258967047506|-15767.153484278535|-15767.153484278535|-15767.153484278535|-64059.369659163705|-64059.369659163705|-64059.369659163705|-12952.812254509872|-12952.812254509872|-12952.812254509872|-214008.2545232759|-214008.2545232759|-214008.2545232759|28836.581744264924|28836.581744264924|28836.581744264924|26915.17361148448|26915.17361148448|26915.17361148448|92898.56351499041|92898.56351499041|92898.56351499041|44146.47510873921|44146.47510873921|44146.47510873921|95.11069211617519|95.11069211617519|95.11069211617519|-14127.94337657845|-14127.94337657845|-14127.94337657845|0.0|0.0|0.0|1910673.9034299946
2021-06-19|1974394.6517680006|1905329.085882959|1914739.0658129542|1974394.6517680006|1974394.6517680006|-64535.63011039763|-64535.63011039763|-64535.63011039763|-16161.219433222352|-16161.219433222352|-16161.219433222352|-64552.25596244833|-64552.25596244833|-64552.25596244833|-12953.26135785952|-12953.26135785952|-12953.26135785952|-214132.68042770523|-214132.68042770523|-214132.68042770523|27558.4148409049|27558.4148409049|27558.4148409049|27981.07808440457|27981.07808440457|27981.07808440457|93628.78524050722|93628.78524050722|93628.78524050722|44151.98781408748|44151.98781408748|44151.98781408748|16.625852050702196|16.625852050702196|16.625852050702196|-14625.360723565362|-14625.360723565362|-14625.360723565362|0.0|0.0|0.0|1909859.0216576029
2021-06-20|1974151.1411389592|1904352.2064464183|1913721.7272211132|1974151.1411389592|1974151.1411389592|-65185.73459917568|-65185.73459917568|-65185.73459917568|-16075.793395055127|-16075.793395055127|-16075.793395055127|-65187.127497441805|-65187.127497441805|-65187.127497441805|-12953.531949569515|-12953.531949569515|-12953.531949569515|-214256.28112409113|-214256.28112409113|-214256.28112409113|26280.658028513055|26280.658028513055|26280.658028513055|27725.766951188027|27725.766951188027|27725.766951188027|94357.86099964066|94357.86099964066|94357.86099964066|44161.197948807836|44161.197948807836|44161.197948807836|1.3928982661445823|1.3928982661445823|1.3928982661445823|-14427.00495687566|-14427.00495687566|-14427.00495687566|0.0|0.0|0.0|1908965.4065397836
2021-06-21|1973907.6305099179|1903094.07118301|1912750.0240578998|1973907.6305099179|1973907.6305099179|-65780.77496426854|-65780.77496426854|-65780.77496426854|-16092.717360856212|-16092.717360856212|-16092.717360856212|-65761.34341750998|-65761.34341750998|-65761.34341750998|-12954.298826097402|-12954.298826097402|-12954.298826097402|-214392.46698038574|-214392.46698038574|-214392.46698038574|25007.680314653935|25007.680314653935|25007.680314653935|27714.046205493247|27714.046205493247|27714.046205493247|95088.83214301887|95088.83214301887|95088.83214301887|44199.26546125021|44199.26546125021|44199.26546125021|-19.431546758530818|-19.431546758530818|-19.431546758530818|-14331.684374586906|-14331.684374586906|-14331.684374586906|0.0|0.0|0.0|1908126.8555456493
2021-06-22|1973664.1198808765|1902811.2558337804|1912209.781283285|1973664.1198808765|1973664.1198808765|-66353.59083212218|-66353.59083212218|-66353.59083212218|-16007.77501347324|-16007.77501347324|-16007.77501347324|-66376.16424646162|-66376.16424646162|-66376.16424646162|-12954.64991811834|-12954.64991811834|-12954.64991811834|-214535.53232585802|-214535.53232585802|-214535.53232585802|23720.324308236028|23720.324308236028|23720.324308236028|27457.352200209236|27457.352200209236|27457.352200209236|95829.46986857799|95829.46986857799|95829.46986857799|44244.367079682765|44244.367079682765|44244.367079682765|22.573414339452114|22.573414339452114|22.573414339452114|-14129.720445718009|-14129.720445718009|-14129.720445718009|0.0|0.0|0.0|1907310.5290487544
2021-06-23|1973420.6092518352|1901332.9694676094|1911284.2270639555|1973420.6092518352|1973420.6092518352|-66995.65041163562|-66995.65041163562|-66995.65041163562|-15952.104929198409|-15952.104929198409|-15952.104929198409|-66916.79072015185|-66916.79072015185|-66916.79072015185|-12954.76449197442|-12954.76449197442|-12954.76449197442|-214676.51683188853|-214676.51683188853|-214676.51683188853|22414.502837514996|22414.502837514996|22414.502837514996|27205.6556570229|27205.6556570229|27205.6556570229|96581.17668639032|96581.17668639032|96581.17668639032|44258.97947489884|44258.97947489884|44258.97947489884|-78.85969148376813|-78.85969148376813|-78.85969148376813|-13793.719122917555|-13793.719122917555|-13793.719122917555|0.0|0.0|0.0|1906424.9588401995
2021-06-24|1973177.0986227938|1900470.2409812654|1910134.8638371709|1973177.0986227938|1973177.0986227938|-67608.27225586855|-67608.27225586855|-67608.27225586855|-15879.2472782166|-15879.2472782166|-15879.2472782166|-67570.86063733857|-67570.86063733857|-67570.86063733857|-12955.042013930297|-12955.042013930297|-12955.042013930297|-214791.02094951406|-214791.02094951406|-214791.02094951406|21113.623110294076|21113.623110294076|21113.623110294076|27057.688400481402|27057.688400481402|27057.688400481402|97334.1942406638|97334.1942406638|97334.1942406638|44252.83078586519|44252.83078586519|44252.83078586519|-37.41161852997259|-37.41161852997259|-37.41161852997259|-13703.886932982052|-13703.886932982052|-13703.886932982052|0.0|0.0|0.0|1905568.8263669251
2021-06-25|1972933.5879937522|1899569.0427967214|1909749.7060783918|1972933.5879937522|1972933.5879937522|-68270.411965573|-68270.411965573|-68270.411965573|-15787.389620463384|-15787.389620463384|-15787.389620463384|-68365.52265768926|-68365.52265768926|-68365.52265768926|-12952.974579392185|-12952.974579392185|-12952.974579392185|-214811.03535096362|-214811.03535096362|-214811.03535096362|19807.51697674484|19807.51697674484|19807.51697674484|26473.558813876833|26473.558813876833|26473.558813876833|98066.53512530895|98066.53512530895|98066.53512530895|44145.51952412955|44145.51952412955|44145.51952412955|95.1106921162516|95.1106921162516|95.1106921162516|-13307.253546930218|-13307.253546930218|-13307.253546930218|0.0|0.0|0.0|1904663.1760281792
